BID,Nearest_FID,N,M,block_M
1000515,7413,0,0.0,0.0979381443298969
1001514,7537,0,0.0,0.786082474226804
1001515,7537,1,0.381443298969072,0.376288659793814
1002514,7537,0,0.0,0.829896907216495
1003514,7537,0,0.0,0.974226804123711
1003515,7537,1,0.716494845360825,0.711340206185567
1004515,7537,0,0.0,0.95360824742268
1005514,7537,0,0.0,0.969072164948454
1005515,7413,0,0.0,0.27319587628866
1006514,7537,0,0.0,0.943298969072165
1006515,7537,0,0.0,0.206185567010309
1007515,7537,0,0.0,0.0567010309278351
1008514,7537,0,0.0,0.994845360824742
1008515,7537,0,0.0,0.34020618556701
1008516,9689,1,0.304123711340206,0.288659793814433
1009515,7537,1,0.680412371134021,0.695876288659794
1009516,9689,0,0.0,0.216494845360825
1010514,7537,0,0.0,0.88659793814433
1010515,7537,1,0.664948453608247,0.664948453608247
1011514,7537,0,0.0,0.61340206185567
1011515,7537,1,0.5,0.505154639175258
1011516,9689,0,0.0,0.752577319587629
1012514,7537,0,0.0,0.582474226804124
1012515,7537,0,0.0,0.293814432989691
1012516,9689,0,0.0,0.628865979381443
1013514,7537,0,0.0,0.72680412371134
1013515,7537,1,0.38659793814433,0.381443298969072
1013516,9689,0,0.0,0.824742268041237
1014514,7537,0,0.0,0.891752577319588
1014515,7537,0,0.0,0.304123711340206
1014516,9689,0,0.0,0.984536082474227
1015515,7413,0,0.0,0.108247422680412
1015516,9689,0,0.0,0.963917525773196
1016514,7537,0,0.0,0.865979381443299
1016515,7413,0,0.0,0.0876288659793814
1016516,9689,0,0.0,0.786082474226804
1017514,7537,0,0.0,0.84020618556701
1017515,7413,0,0.0,0.0206185567010309
1017516,9689,1,0.654639175257732,0.654639175257732
1018514,7537,0,0.0,0.716494845360825
1018515,7413,0,0.0,0.201030927835052
1018516,9689,0,0.0,0.103092783505155
1019514,7537,0,0.0,0.958762886597938
1019515,7413,0,0.0,0.170103092783505
1019516,9689,0,0.0,0.0257731958762887
1020514,7537,0,0.0,0.819587628865979
1020515,7413,0,0.0,0.479381443298969
1020516,9689,0,0.0,0.268041237113402
1021514,7537,0,0.0,0.814432989690722
