BID,Nearest_FID,N_Metric_dyne,N_Metric_dyn1,N_Metric_dyn2,N_Metric_dyn3,block_M
1000515,7413,-0.185567010309278,-0.185567010309278,-0.185567010309278,-0.185567010309278,0.170103092783505
1001514,7537,-0.860824742268041,-0.860824742268041,-0.860824742268041,-0.860824742268041,0.84020618556701
1001515,7537,-0.634020618556701,-0.634020618556701,-0.634020618556701,-0.634020618556701,0.543814432989691
1002514,7537,0.0,0.0,0.0,0.0,0.876288659793814
1003514,7537,0.0,0.0,0.0,0.0,0.989690721649485
1003515,7537,-0.835051546391753,-0.835051546391753,-0.835051546391753,-0.835051546391753,0.855670103092783
1004515,7537,0.0,0.0,0.0,0.0,0.927835051546392
1005514,7537,0.0,0.0,0.0,0.0,0.979381443298969
1005515,7413,0.0,0.0,0.0,0.0,0.417525773195876
1006514,7537,0.0,0.0,0.0,0.0,0.943298969072165
1006515,7537,0.0,0.0,0.0,0.0,0.260309278350515
1007515,7537,0.0,0.0,0.0,0.0,0.0515463917525773
1008514,7537,0.0,0.0,0.0,0.0,0.984536082474227
1008515,7537,0.0,0.0,0.0,0.0,0.268041237113402
1008516,9689,-0.407216494845361,-0.407216494845361,-0.407216494845361,-0.407216494845361,0.402061855670103
1009515,7537,-0.896907216494845,-0.896907216494845,-0.896907216494845,-0.896907216494845,0.860824742268041
1009516,9689,-0.211340206185567,0.0,-0.211340206185567,-0.211340206185567,0.175257731958763
1010514,7537,0.0,0.0,0.0,0.0,0.90979381443299
1010515,7537,-0.88659793814433,-0.88659793814433,-0.88659793814433,-0.88659793814433,0.845360824742268
1011514,7537,0.0,0.0,0.0,0.0,0.690721649484536
1011515,7537,-0.716494845360825,-0.716494845360825,-0.716494845360825,-0.716494845360825,0.685567010309278
1011516,9689,0.0,0.0,0.0,0.0,0.814432989690722
1012514,7537,0.0,0.0,0.0,0.0,0.680412371134021
1012515,7537,0.0,0.0,0.0,-0.128865979381443,0.154639175257732
1012516,9689,0.0,0.0,0.0,0.0,0.664948453608247
1013514,7537,-0.811855670103093,-0.811855670103093,-0.811855670103093,-0.811855670103093,0.819587628865979
1013515,7537,-0.603092783505155,-0.603092783505155,-0.603092783505155,-0.603092783505155,0.554123711340206
1013516,9689,-0.824742268041237,-0.824742268041237,-0.824742268041237,-0.824742268041237,0.829896907216495
1014514,7537,0.0,0.0,0.0,-0.920103092783505,0.90979381443299
1014515,7537,0.0,0.0,0.0,-0.489690721649485,0.438144329896907
1014516,9689,0.0,-0.974226804123711,-0.974226804123711,-0.974226804123711,0.974226804123711
1015515,7413,0.0,0.0,0.0,0.0,0.144329896907216
1015516,9689,-0.938144329896907,-0.938144329896907,-0.938144329896907,-0.938144329896907,0.963917525773196
1016514,7537,0.0,0.0,0.0,0.0,0.917525773195876
1016515,7413,0.0,0.0,0.0,0.0,0.162371134020619
1016516,9689,0.0,0.0,0.0,0.0,0.793814432989691
1017514,7537,0.0,0.0,0.0,0.0,0.850515463917526
1017515,7413,0.0,0.0,0.0,0.0,0.0257731958762887
1017516,9689,-0.819587628865979,-0.819587628865979,-0.819587628865979,-0.819587628865979,0.835051546391753
1018514,7537,-0.79639175257732,-0.79639175257732,-0.79639175257732,-0.79639175257732,0.752577319587629
1018515,7413,0.0,0.0,0.0,0.0,0.221649484536082
1018516,9689,0.0,0.0,0.0,0.0,0.0979381443298969
1019514,7537,0.0,0.0,-0.969072164948454,-0.969072164948454,0.969072164948454
1019515,7413,0.0,0.0,0.0,0.0,0.195876288659794
1019516,9689,0.0,-0.0309278350515464,0.0,0.0,0.0309278350515464
1020514,7537,-0.876288659793814,-0.876288659793814,-0.876288659793814,-0.876288659793814,0.871134020618557
1020515,7413,0.0,0.0,0.0,0.0,0.536082474226804
