BID,Nearest_FID,N,M,block_M
1000515,7413,0,0.0,0.0979381443298969
1001514,7537,0,0.0,0.871134020618557
1001515,7537,1,0.695876288659794,0.690721649484536
1002514,7537,0,0.0,0.912371134020619
1003514,7537,0,0.0,0.989690721649485
1003515,7537,1,0.757731958762887,0.737113402061856
1004515,7537,0,0.0,0.819587628865979
1005514,7537,0,0.0,0.979381443298969
1005515,7413,0,0.0,0.262886597938144
1006514,7537,0,0.0,0.876288659793814
1006515,7537,0,0.0,0.195876288659794
1007515,7537,0,0.0,0.0567010309278351
1008514,7537,0,0.0,0.927835051546392
1008515,7537,0,0.0,0.309278350515464
1008516,9689,1,0.65979381443299,0.65979381443299
1009515,7537,1,0.829896907216495,0.783505154639175
1009516,9689,0,0.0,0.206185567010309
1010514,7537,0,0.0,0.922680412371134
1010515,7537,1,0.855670103092783,0.809278350515464
1011514,7537,0,0.0,0.79639175257732
1011515,7537,1,0.721649484536082,0.721649484536082
1011516,9689,0,0.0,0.845360824742268
1012514,7537,0,0.0,0.865979381443299
1012515,7537,0,0.0,0.27319587628866
1012516,9689,0,0.0,0.747422680412371
1013514,7537,1,0.896907216494845,0.95360824742268
1013515,7537,1,0.675257731958763,0.685567010309278
1013516,9689,1,0.737113402061856,0.778350515463918
1014514,7537,0,0.0,0.891752577319588
1014515,7537,0,0.0,0.283505154639175
1014516,9689,0,0.0,0.907216494845361
1015515,7413,0,0.0,0.108247422680412
1015516,9689,1,0.881443298969072,0.88659793814433
1016514,7537,0,0.0,0.984536082474227
1016515,7413,0,0.0,0.0876288659793814
1016516,9689,0,0.0,0.768041237113402
1017514,7537,0,0.0,0.762886597938144
1017515,7413,0,0.0,0.0206185567010309
1017516,9689,1,0.804123711340206,0.79639175257732
1018514,7537,1,0.819587628865979,0.835051546391753
1018515,7413,0,0.0,0.190721649484536
1018516,9689,0,0.0,0.103092783505155
1019514,7537,0,0.0,0.969072164948454
1019515,7413,0,0.0,0.15979381443299
1019516,9689,0,0.0,0.0257731958762887
1020514,7537,0,0.0,0.860824742268041
1020515,7413,0,0.0,0.420103092783505
1020516,9689,0,0.0,0.257731958762887
1021514,7537,0,0.0,0.963917525773196
1021515,7413,0,0.0,0.368556701030928
1022515,7413,0,0.0,0.335051546391753
1023514,7537,0,0.0,0.974226804123711
1023515,7413,0,0.0,0.0824742268041237
1024514,7537,0,0.0,0.902061855670103
1024515,7413,0,0.0,0.304123711340206
1024516,9689,0,0.0,0.814432989690722
1025514,7537,0,0.0,0.855670103092783
1025515,7413,0,0.0,0.353092783505155
1025516,9689,1,0.742268041237113,0.731958762886598
1026514,7537,0,0.0,0.943298969072165
1026515,7413,0,0.0,0.314432989690722
1026516,9689,0,0.0,0.345360824742268
1027515,7413,0,0.0,0.0412371134020619
1027516,9689,0,0.0,0.216494845360825
1028515,7413,0,0.0,0.170103092783505
2000514,7537,1,0.77319587628866,0.788659793814433
2000515,7537,0,0.0,0.958762886597938
2001514,7537,0,0.0,0.420103092783505
2001515,7537,0,0.0,0.994845360824742
2002515,7537,0,0.0,0.917525773195876
2002516,9689,1,0.788659793814433,0.84020618556701
2003514,7537,0,0.0,0.556701030927835
2003515,7537,0,0.0,0.829896907216495
2003516,9689,1,0.747422680412371,0.850515463917526
2004514,7537,0,0.0,0.551546391752577
2004515,7537,1,0.685567010309278,0.675257731958763
2004516,9689,0,0.0,0.948453608247423
2005514,7537,0,0.0,0.536082474226804
2005515,7537,1,0.670103092783505,0.664948453608247
2005516,9689,1,0.860824742268041,0.93298969072165
2006515,7413,0,0.0,0.118556701030928
2006516,9689,0,0.0,0.293814432989691
2007515,7413,1,0.654639175257732,0.654639175257732
2007516,9689,1,0.716494845360825,0.716494845360825
2008515,7413,1,0.690721649484536,0.701030927835051
2008516,9689,0,0.0,0.38659793814433
2009514,7537,0,0.0,0.644329896907217
2009515,7413,0,0.0,0.268041237113402
2009516,9689,1,0.664948453608247,0.670103092783505
2010514,7537,0,0.0,0.628865979381443
2010515,7413,0,0.0,0.329896907216495
2010516,9689,0,0.0,0.206185567010309
2011515,7413,0,0.0,0.0927835051546392
2011516,9689,1,0.752577319587629,0.757731958762887
2012515,7413,0,0.0,0.237113402061856
2012516,9689,1,0.680412371134021,0.680412371134021
2013515,7413,0,0.0,0.22680412371134
2013516,9689,1,0.768041237113402,0.824742268041237
2014515,7413,0,0.0,0.206185567010309
2015515,7413,0,0.0,0.288659793814433
2016515,7413,0,0.0,0.34020618556701
2016516,9689,0,0.0,0.319587628865979
2017515,7413,0,0.0,0.185567010309278
2017516,9689,0,0.0,0.0618556701030928
2018515,7413,0,0.0,0.0309278350515464
2018516,9689,0,0.0,0.0463917525773196
2019515,7413,0,0.0,0.438144329896907
2019516,9689,0,0.0,0.164948453608247
2020515,7413,1,0.711340206185567,0.706185567010309
2020516,9689,0,0.0,0.0103092783505155
2021516,9689,0,0.0,0.247422680412371
2022515,7537,0,0.0,1.0
2022516,9689,1,0.778350515463918,0.804123711340206
2023516,9689,0,0.0,0.252577319587629
2024516,9689,0,0.0,0.077319587628866
2025516,9689,0,0.0,0.231958762886598
2026516,9689,0,0.0,0.144329896907216
2027516,9689,0,0.0,0.0051546391752577
2029516,9689,0,0.0,0.221649484536082
2030516,9689,0,0.0,0.0670103092783505
2034516,7413,0,0.0,0.0154639175257732
2035516,7413,0,0.0,0.0721649484536082
2036516,7413,0,0.0,0.278350515463918
2037516,7413,0,0.0,0.134020618556701
2038516,7413,0,0.0,0.11340206185567
2039516,9689,0,0.0,0.242268041237113
2040516,9689,0,0.0,0.180412371134021
2041516,9689,0,0.0,0.139175257731959
2042516,7413,0,0.0,0.175257731958763
2045516,9689,0,0.0,0.123711340206186
2046516,9689,0,0.0,0.0515463917525773
2047516,7413,0,0.0,0.0360824742268041
2048516,7413,0,0.0,0.128865979381443
2049516,7413,0,0.0,0.324742268041237
2050516,7413,0,0.0,0.154639175257732
2051516,7413,0,0.0,0.149484536082474
2052516,7413,0,0.0,0.298969072164948
3000514,7413,1,0.706185567010309,0.72680412371134
3001514,7413,0,0.0,0.54639175257732
3002514,7413,0,0.0,0.427835051546392
3003514,7413,0,0.0,0.587628865979381
3005514,7413,1,0.88659793814433,0.938144329896907
3006514,7413,0,0.0,0.592783505154639
3007514,7413,0,0.0,0.407216494845361
3010514,7413,0,0.0,0.579896907216495
3011514,7413,0,0.0,0.378865979381443
3012514,7413,0,0.0,0.515463917525773
3013514,7413,0,0.0,0.505154639175258
3014514,7413,0,0.0,0.353092783505155
3015514,7413,0,0.0,0.463917525773196
3016514,7413,0,0.0,0.639175257731959
3017514,7413,0,0.0,0.608247422680412
3018514,7413,0,0.0,0.520618556701031
3019514,7413,0,0.0,0.541237113402062
3020514,7413,0,0.0,0.396907216494845
3021514,7413,0,0.0,0.528350515463918
3025514,7537,1,0.701030927835051,0.695876288659794
3026514,7537,0,0.0,0.634020618556701
3027514,7537,0,0.0,0.368556701030928
3028514,7537,0,0.0,0.448453608247423
3029514,7537,0,0.0,0.45360824742268
3030514,7537,1,0.793814432989691,0.77319587628866
3031514,7537,0,0.0,0.561855670103093
3032514,7537,1,0.845360824742268,0.881443298969072
3033514,7537,1,0.731958762886598,0.742268041237113
3034514,7537,0,0.0,0.474226804123711
3036514,7537,1,0.902061855670103,0.896907216494845
3037514,7537,1,0.72680412371134,0.711340206185567
3038514,7537,0,0.0,0.43298969072165
3039514,7537,0,0.0,0.528350515463918
3040514,7413,0,0.0,0.484536082474227
3041514,7413,0,0.0,0.510309278350515
3042514,7413,0,0.0,0.443298969072165
3043514,7413,0,0.0,0.623711340206186
3044514,7413,0,0.0,0.469072164948454
3045514,7413,0,0.0,0.391752577319588
3046514,7413,0,0.0,0.479381443298969
3047514,7413,0,0.0,0.412371134020619
3048514,7413,1,0.762886597938144,0.752577319587629
3049514,7413,0,0.0,0.489690721649485
3050514,7413,0,0.0,0.5
3051514,7413,0,0.0,0.360824742268041
3052514,7413,0,0.0,0.458762886597938
3054514,7413,0,0.0,0.618556701030928
3056514,7413,0,0.0,0.579896907216495
3057514,7413,0,0.0,0.597938144329897
3058514,7413,0,0.0,0.572164948453608
3059514,7413,0,0.0,0.378865979381443
3060514,7413,0,0.0,0.603092783505155
3061514,7413,0,0.0,0.494845360824742
3062514,7413,0,0.0,0.56701030927835
3063514,7413,0,0.0,0.402061855670103
3064514,7413,0,0.0,0.61340206185567
3066514,7413,0,0.0,0.649484536082474
