"","dist_F7413","dist_F7537","dist_F9689","RID","min_dist","min_FID","min_inv_dist","Block_y","Tract","BID"
"55",Inf,Inf,Inf,8086,Inf,"7413",0,1005,514,"1005514"
"56",Inf,Inf,Inf,7726,Inf,"7413",0,1005,514,"1005514"
"57",Inf,Inf,Inf,10759,Inf,"7413",0,1005,514,"1005514"
"58",Inf,Inf,Inf,10214,Inf,"7413",0,1005,514,"1005514"
"59",Inf,Inf,Inf,7590,Inf,"7413",0,1005,514,"1005514"
"60",Inf,Inf,Inf,10694,Inf,"7413",0,1005,514,"1005514"
"61",Inf,Inf,Inf,8581,Inf,"7413",0,1005,514,"1005514"
"62",Inf,Inf,Inf,9523,Inf,"7413",0,1006,514,"1006514"
"63",Inf,Inf,Inf,9294,Inf,"7413",0,1006,514,"1006514"
"64",Inf,Inf,Inf,8585,Inf,"7413",0,1006,514,"1006514"
"65",Inf,Inf,Inf,8238,Inf,"7413",0,1006,514,"1006514"
"66",Inf,Inf,Inf,7881,Inf,"7413",0,1006,514,"1006514"
"67",Inf,Inf,Inf,7285,Inf,"7413",0,1006,514,"1006514"
"68",Inf,Inf,Inf,7120,Inf,"7413",0,1006,514,"1006514"
"69",Inf,Inf,Inf,9376,Inf,"7413",0,1006,514,"1006514"
"70",Inf,Inf,Inf,8457,Inf,"7413",0,1008,514,"1008514"
"71",Inf,Inf,Inf,7514,Inf,"7413",0,1006,514,"1006514"
"72",Inf,Inf,Inf,8805,Inf,"7413",0,1008,514,"1008514"
"73",Inf,Inf,Inf,10358,Inf,"7413",0,1008,514,"1008514"
"74",Inf,Inf,Inf,9582,Inf,"7413",0,1010,514,"1010514"
"75",Inf,Inf,Inf,8943,Inf,"7413",0,1010,514,"1010514"
"76",Inf,Inf,Inf,8793,Inf,"7413",0,1010,514,"1010514"
"77",Inf,Inf,Inf,7187,Inf,"7413",0,1010,514,"1010514"
"78",Inf,Inf,Inf,9119,Inf,"7413",0,1010,514,"1010514"
"79",Inf,Inf,Inf,10494,Inf,"7413",0,1010,514,"1010514"
"80",Inf,Inf,Inf,9074,Inf,"7413",0,1011,514,"1011514"
"81",Inf,Inf,Inf,8647,Inf,"7413",0,1011,514,"1011514"
"82",Inf,Inf,Inf,8368,Inf,"7413",0,1011,514,"1011514"
"83",Inf,Inf,Inf,9705,Inf,"7413",0,1011,514,"1011514"
"84",Inf,Inf,Inf,9517,Inf,"7413",0,1011,514,"1011514"
"85",Inf,Inf,Inf,7432,Inf,"7413",0,1011,514,"1011514"
"86",Inf,Inf,Inf,9283,Inf,"7413",0,1011,514,"1011514"
"87",Inf,Inf,Inf,9783,Inf,"7413",0,1011,514,"1011514"
"88",Inf,Inf,Inf,9011,Inf,"7413",0,1011,514,"1011514"
"89",Inf,Inf,Inf,8578,Inf,"7413",0,1011,514,"1011514"
"90",Inf,Inf,Inf,10822,Inf,"7413",0,1011,514,"1011514"
"91",Inf,Inf,Inf,8863,Inf,"7413",0,1011,514,"1011514"
"92",Inf,Inf,Inf,9012,Inf,"7413",0,1011,514,"1011514"
"93",Inf,Inf,Inf,7117,Inf,"7413",0,1012,514,"1012514"
"94",Inf,Inf,Inf,7434,Inf,"7413",0,1012,514,"1012514"
"95",Inf,Inf,Inf,8231,Inf,"7413",0,1012,514,"1012514"
"96",Inf,Inf,Inf,8016,Inf,"7413",0,1012,514,"1012514"
"97",Inf,Inf,Inf,8063,Inf,"7413",0,1012,514,"1012514"
"98",Inf,Inf,Inf,8648,Inf,"7413",0,1012,514,"1012514"
"99",Inf,Inf,Inf,9924,Inf,"7413",0,1012,514,"1012514"
"100",Inf,Inf,Inf,8580,Inf,"7413",0,1012,514,"1012514"
"101",Inf,Inf,Inf,8064,Inf,"7413",0,1012,514,"1012514"
"102",Inf,Inf,Inf,7926,Inf,"7413",0,1012,514,"1012514"
"103",Inf,Inf,Inf,10139,Inf,"7413",0,1013,514,"1013514"
"104",Inf,Inf,Inf,8469,Inf,"7413",0,1012,514,"1012514"
"105",Inf,Inf,Inf,8234,Inf,"7413",0,1014,514,"1014514"
"106",Inf,Inf,Inf,9224,Inf,"7413",0,1014,514,"1014514"
"107",Inf,Inf,Inf,9785,Inf,"7413",0,1014,514,"1014514"
"108",Inf,Inf,Inf,9784,Inf,"7413",0,1014,514,"1014514"
"109",Inf,Inf,Inf,7435,Inf,"7413",0,1014,514,"1014514"
"110",Inf,Inf,Inf,7359,Inf,"7413",0,1016,514,"1016514"
"111",Inf,Inf,Inf,9079,Inf,"7413",0,1016,514,"1016514"
"112",Inf,Inf,Inf,9356,Inf,"7413",0,1016,514,"1016514"
"113",Inf,Inf,Inf,9658,Inf,"7413",0,1016,514,"1016514"
"114",Inf,Inf,Inf,10213,Inf,"7413",0,1016,514,"1016514"
"115",Inf,Inf,Inf,9080,Inf,"7413",0,1016,514,"1016514"
"116",Inf,Inf,Inf,7127,Inf,"7413",0,1017,514,"1017514"
"117",Inf,Inf,Inf,9810,Inf,"7413",0,1017,514,"1017514"
"118",Inf,Inf,Inf,8658,Inf,"7413",0,1017,514,"1017514"
"119",Inf,Inf,Inf,8384,Inf,"7413",0,1017,514,"1017514"
"120",Inf,Inf,Inf,9936,Inf,"7413",0,1017,514,"1017514"
"121",Inf,Inf,Inf,7730,Inf,"7413",0,1018,514,"1018514"
"122",Inf,Inf,Inf,9157,Inf,"7413",0,1018,514,"1018514"
"123",Inf,Inf,Inf,10212,Inf,"7413",0,1019,514,"1019514"
"124",Inf,Inf,Inf,8948,Inf,"7413",0,1019,514,"1019514"
"125",Inf,Inf,Inf,9077,Inf,"7413",0,1019,514,"1019514"
"126",Inf,Inf,Inf,9078,Inf,"7413",0,1019,514,"1019514"
"127",Inf,Inf,Inf,8577,Inf,"7413",0,1020,514,"1020514"
"128",Inf,Inf,Inf,9921,Inf,"7413",0,1020,514,"1020514"
"129",Inf,Inf,Inf,9781,Inf,"7413",0,1020,514,"1020514"
"130",Inf,Inf,Inf,7357,Inf,"7413",0,1020,514,"1020514"
"131",Inf,Inf,Inf,7281,Inf,"7413",0,1020,514,"1020514"
"132",Inf,Inf,Inf,10897,Inf,"7413",0,1021,514,"1021514"
"133",Inf,Inf,Inf,10279,Inf,"7413",0,1023,514,"1023514"
"134",Inf,Inf,Inf,10826,Inf,"7413",0,1023,514,"1023514"
"135",Inf,Inf,Inf,9518,Inf,"7413",0,1023,514,"1023514"
"136",Inf,Inf,Inf,8079,Inf,"7413",0,1023,514,"1023514"
"137",Inf,Inf,Inf,10071,Inf,"7413",0,1023,514,"1023514"
"138",Inf,Inf,Inf,8065,Inf,"7413",0,1024,514,"1024514"
"139",Inf,Inf,Inf,8369,Inf,"7413",0,1024,514,"1024514"
"140",Inf,Inf,Inf,8864,Inf,"7413",0,1024,514,"1024514"
"141",Inf,Inf,Inf,9925,Inf,"7413",0,1024,514,"1024514"
"142",Inf,Inf,Inf,9285,Inf,"7413",0,1024,514,"1024514"
"143",Inf,Inf,Inf,9076,Inf,"7413",0,1024,514,"1024514"
"144",Inf,Inf,Inf,8947,Inf,"7413",0,1024,514,"1024514"
"145",Inf,Inf,Inf,9656,Inf,"7413",0,1024,514,"1024514"
"146",Inf,Inf,Inf,9013,Inf,"7413",0,1024,514,"1024514"
"147",Inf,Inf,Inf,10827,Inf,"7413",0,1023,514,"1023514"
"148",Inf,Inf,Inf,10569,Inf,"7413",0,1025,514,"1025514"
"149",Inf,Inf,Inf,9923,Inf,"7413",0,1025,514,"1025514"
"150",Inf,Inf,Inf,7433,Inf,"7413",0,1025,514,"1025514"
"151",Inf,Inf,Inf,8944,Inf,"7413",0,1025,514,"1025514"
"152",Inf,Inf,Inf,10209,Inf,"7413",0,1025,514,"1025514"
"153",Inf,Inf,Inf,9516,Inf,"7413",0,1025,514,"1025514"
"154",Inf,Inf,Inf,9284,Inf,"7413",0,1025,514,"1025514"
"155",Inf,Inf,Inf,7644,Inf,"7413",0,1026,514,"1026514"
"156",Inf,Inf,Inf,9228,Inf,"7413",0,1026,514,"1026514"
"157",Inf,Inf,Inf,8732,Inf,"7413",0,1026,514,"1026514"
"158",Inf,Inf,Inf,7821,Inf,"7413",0,1026,514,"1026514"
"159",Inf,Inf,Inf,9933,Inf,"7413",0,1026,514,"1026514"
"160",Inf,Inf,Inf,7883,Inf,"7413",0,2000,514,"2000514"
"161",Inf,Inf,Inf,8157,Inf,"7413",0,2000,514,"2000514"
"162",Inf,Inf,Inf,7443,Inf,"7413",0,2000,514,"2000514"
"163",Inf,Inf,Inf,9161,Inf,"7413",0,2000,514,"2000514"
"164",Inf,Inf,Inf,8586,Inf,"7413",0,2000,514,"2000514"
"165",Inf,Inf,Inf,9931,Inf,"7413",0,2000,514,"2000514"
"166",Inf,Inf,Inf,7882,Inf,"7413",0,2000,514,"2000514"
"167",Inf,Inf,Inf,9798,Inf,"7413",0,2000,514,"2000514"
"168",Inf,Inf,Inf,8729,Inf,"7413",0,2000,514,"2000514"
"169",Inf,Inf,Inf,7943,Inf,"7413",0,2000,514,"2000514"
"170",Inf,Inf,Inf,7195,Inf,"7413",0,2000,514,"2000514"
"171",Inf,Inf,Inf,9158,Inf,"7413",0,2000,514,"2000514"
"172",Inf,Inf,Inf,7364,Inf,"7413",0,2000,514,"2000514"
"173",Inf,Inf,Inf,7880,Inf,"7413",0,2000,514,"2000514"
"174",Inf,Inf,Inf,7362,Inf,"7413",0,2000,514,"2000514"
"175",Inf,Inf,Inf,7361,Inf,"7413",0,2000,514,"2000514"
"176",Inf,Inf,Inf,8582,Inf,"7413",0,2000,514,"2000514"
"177",Inf,Inf,Inf,8950,Inf,"7413",0,2000,514,"2000514"
"178",Inf,Inf,Inf,9287,Inf,"7413",0,2000,514,"2000514"
"179",Inf,Inf,Inf,9928,Inf,"7413",0,2000,514,"2000514"
"180",Inf,Inf,Inf,8723,Inf,"7413",0,2000,514,"2000514"
"181",Inf,Inf,Inf,9660,Inf,"7413",0,2000,514,"2000514"
"182",Inf,Inf,Inf,9659,Inf,"7413",0,2000,514,"2000514"
"183",Inf,Inf,Inf,9519,Inf,"7413",0,2000,514,"2000514"
"184",Inf,Inf,Inf,10072,Inf,"7413",0,2000,514,"2000514"
"185",Inf,Inf,Inf,9520,Inf,"7413",0,2000,514,"2000514"
"186",Inf,Inf,Inf,9359,Inf,"7413",0,2000,514,"2000514"
"187",Inf,Inf,Inf,10215,Inf,"7413",0,2000,514,"2000514"
"188",Inf,Inf,Inf,10634,Inf,"7413",0,2000,514,"2000514"
"189",Inf,Inf,Inf,8951,Inf,"7413",0,2000,514,"2000514"
"190",Inf,Inf,Inf,9150,Inf,"7413",0,2000,514,"2000514"
"191",Inf,Inf,Inf,10497,Inf,"7413",0,2000,514,"2000514"
"192",Inf,Inf,Inf,9015,Inf,"7413",0,2000,514,"2000514"
"193",Inf,Inf,Inf,8087,Inf,"7413",0,2000,514,"2000514"
"194",Inf,Inf,Inf,7939,Inf,"7413",0,2000,514,"2000514"
"195",Inf,Inf,Inf,10076,Inf,"7413",0,2000,514,"2000514"
"196",Inf,Inf,Inf,9592,Inf,"7413",0,2001,514,"2001514"
"197",Inf,Inf,Inf,7119,Inf,"7413",0,2001,514,"2001514"
"198",Inf,Inf,Inf,8802,Inf,"7413",0,2001,514,"2001514"
"199",Inf,Inf,Inf,9373,Inf,"7413",0,2001,514,"2001514"
"200",Inf,Inf,Inf,10898,Inf,"7413",0,2001,514,"2001514"
"201",Inf,Inf,Inf,9796,Inf,"7413",0,2001,514,"2001514"
"202",Inf,Inf,Inf,10219,Inf,"7413",0,2001,514,"2001514"
"203",Inf,Inf,Inf,8803,Inf,"7413",0,2001,514,"2001514"
"204",Inf,Inf,Inf,9291,Inf,"7413",0,2001,514,"2001514"
"205",Inf,Inf,Inf,10078,Inf,"7413",0,2001,514,"2001514"
"206",Inf,Inf,Inf,8952,Inf,"7413",0,2001,514,"2001514"
"207",Inf,Inf,Inf,8868,Inf,"7413",0,2001,514,"2001514"
"208",Inf,Inf,Inf,9795,Inf,"7413",0,2001,514,"2001514"
"209",Inf,Inf,Inf,8243,Inf,"7413",0,2001,514,"2001514"
"210",Inf,Inf,Inf,10001,Inf,"7413",0,2001,514,"2001514"
"211",Inf,Inf,Inf,10002,Inf,"7413",0,2001,514,"2001514"
"212",Inf,Inf,Inf,9083,Inf,"7413",0,2001,514,"2001514"
"213",Inf,Inf,Inf,8375,Inf,"7413",0,2001,514,"2001514"
"214",Inf,Inf,Inf,7284,Inf,"7413",0,2001,514,"2001514"
"215",Inf,Inf,Inf,9372,Inf,"7413",0,2001,514,"2001514"
"216",Inf,Inf,Inf,7940,Inf,"7413",0,2001,514,"2001514"
"217",Inf,Inf,Inf,8483,Inf,"7413",0,2001,514,"2001514"
"218",Inf,Inf,Inf,9365,Inf,"7413",0,2001,514,"2001514"
"219",Inf,Inf,Inf,9364,Inf,"7413",0,2001,514,"2001514"
"220",Inf,Inf,Inf,8372,Inf,"7413",0,2001,514,"2001514"
"221",Inf,Inf,Inf,8482,Inf,"7413",0,2001,514,"2001514"
"222",Inf,Inf,Inf,7191,Inf,"7413",0,2001,514,"2001514"
"223",Inf,Inf,Inf,7192,Inf,"7413",0,2001,514,"2001514"
"224",Inf,Inf,Inf,9155,Inf,"7413",0,2001,514,"2001514"
"225",Inf,Inf,Inf,7190,Inf,"7413",0,2001,514,"2001514"
"226",Inf,Inf,Inf,8583,Inf,"7413",0,2001,514,"2001514"
"227",Inf,Inf,Inf,10216,Inf,"7413",0,2001,514,"2001514"
"228",Inf,Inf,Inf,9790,Inf,"7413",0,2001,514,"2001514"
"229",Inf,Inf,Inf,10283,Inf,"7413",0,2001,514,"2001514"
"230",Inf,Inf,Inf,9081,Inf,"7413",0,2001,514,"2001514"
"231",Inf,Inf,Inf,10426,Inf,"7413",0,2001,514,"2001514"
"232",Inf,Inf,Inf,10351,Inf,"7413",0,2003,514,"2003514"
"233",Inf,Inf,Inf,8653,Inf,"7413",0,2003,514,"2003514"
"234",Inf,Inf,Inf,10425,Inf,"7413",0,2003,514,"2003514"
"235",Inf,Inf,Inf,8726,Inf,"7413",0,2003,514,"2003514"
"236",Inf,Inf,Inf,10424,Inf,"7413",0,2003,514,"2003514"
"237",Inf,Inf,Inf,9289,Inf,"7413",0,2003,514,"2003514"
"238",Inf,Inf,Inf,9661,Inf,"7413",0,2003,514,"2003514"
"239",Inf,Inf,Inf,9361,Inf,"7413",0,2003,514,"2003514"
"240",Inf,Inf,Inf,8652,Inf,"7413",0,2003,514,"2003514"
"241",Inf,Inf,Inf,8796,Inf,"7413",0,2003,514,"2003514"
"242",Inf,Inf,Inf,9789,Inf,"7413",0,2003,514,"2003514"
"243",Inf,Inf,Inf,10074,Inf,"7413",0,2003,514,"2003514"
"244",Inf,Inf,Inf,10075,Inf,"7413",0,2003,514,"2003514"
"245",Inf,Inf,Inf,7630,Inf,"7413",0,2003,514,"2003514"
"246",Inf,Inf,Inf,9368,Inf,"7413",0,2003,514,"2003514"
"247",Inf,Inf,Inf,9360,Inf,"7413",0,2003,514,"2003514"
"248",Inf,Inf,Inf,10830,Inf,"7413",0,2003,514,"2003514"
"249",Inf,Inf,Inf,7645,Inf,"7413",0,2004,514,"2004514"
"250",Inf,Inf,Inf,8957,Inf,"7413",0,2004,514,"2004514"
"251",Inf,Inf,Inf,7203,Inf,"7413",0,2004,514,"2004514"
"252",Inf,Inf,Inf,8804,Inf,"7413",0,2005,514,"2005514"
"253",Inf,Inf,Inf,10900,Inf,"7413",0,2009,514,"2009514"
"254",Inf,Inf,Inf,9595,Inf,"7413",0,2009,514,"2009514"
"255",Inf,Inf,Inf,10003,Inf,"7413",0,2009,514,"2009514"
"256",Inf,Inf,Inf,8958,Inf,"7413",0,2010,514,"2010514"
"257",Inf,Inf,Inf,8380,Inf,"7413",0,2010,514,"2010514"
"258",Inf,Inf,Inf,9379,Inf,"7413",0,2010,514,"2010514"
"259",Inf,Inf,Inf,10505,Inf,"7413",0,2010,514,"2010514"
"260",Inf,Inf,Inf,10225,Inf,"7413",0,1000,515,"1000515"
"261",9,40,78,7909,9,"7413",0.111111111111111,1000,515,"1000515"
"262",14,40,83,9329,14,"7413",0.0714285714285714,1000,515,"1000515"
"263",13,36,82,8908,13,"7413",0.0769230769230769,1000,515,"1000515"
"264",27,29,96,10103,27,"7413",0.037037037037037,1001,515,"1001515"
"265",Inf,Inf,Inf,10902,Inf,"7413",0,1001,515,"1001515"
"266",Inf,Inf,Inf,10009,Inf,"7413",0,1001,515,"1001515"
"267",Inf,Inf,Inf,10434,Inf,"7413",0,1001,515,"1001515"
"268",Inf,Inf,Inf,9024,Inf,"7413",0,1001,515,"1001515"
"269",Inf,Inf,Inf,10774,Inf,"7413",0,1001,515,"1001515"
"270",26,28,95,7620,26,"7413",0.0384615384615385,1003,515,"1003515"
"271",Inf,Inf,Inf,8390,Inf,"7413",0,1003,515,"1003515"
"272",Inf,Inf,Inf,10014,Inf,"7413",0,1003,515,"1003515"
"273",Inf,Inf,Inf,8739,Inf,"7413",0,1004,515,"1004515"
"274",Inf,Inf,Inf,8668,Inf,"7413",0,1004,515,"1004515"
"275",Inf,Inf,Inf,8253,Inf,"7413",0,1004,515,"1004515"
"276",Inf,Inf,Inf,10907,Inf,"7413",0,1004,515,"1004515"
"277",Inf,Inf,Inf,9176,Inf,"7413",0,1004,515,"1004515"
"278",Inf,Inf,Inf,9678,Inf,"7413",0,1005,515,"1005515"
"279",8,55,67,7993,8,"7413",0.125,1005,515,"1005515"
"280",2,49,69,7854,2,"7413",0.5,1005,515,"1005515"
"281",13,59,73,7493,13,"7413",0.0769230769230769,1005,515,"1005515"
"282",10,57,69,8769,10,"7413",0.1,1005,515,"1005515"
"283",28,21,97,10461,21,"7537",0.0476190476190476,1006,515,"1006515"
"284",32,23,101,8897,23,"7537",0.0434782608695652,1006,515,"1006515"
"285",31,22,100,8293,22,"7537",0.0454545454545455,1006,515,"1006515"
"286",35,26,104,9426,26,"7537",0.0384615384615385,1006,515,"1006515"
"287",34,25,103,7609,25,"7537",0.04,1006,515,"1006515"
"288",37,28,106,7966,28,"7537",0.0357142857142857,1006,515,"1006515"
"289",38,29,107,10460,29,"7537",0.0344827586206897,1006,515,"1006515"
"290",40,31,109,9247,31,"7537",0.032258064516129,1006,515,"1006515"
"291",42,33,111,10238,33,"7537",0.0303030303030303,1006,515,"1006515"
"292",44,35,113,7666,35,"7537",0.0285714285714286,1006,515,"1006515"
"293",38,41,107,9741,38,"7413",0.0263157894736842,1006,515,"1006515"
"294",36,39,105,7770,36,"7413",0.0277777777777778,1006,515,"1006515"
"295",34,37,103,7233,34,"7413",0.0294117647058824,1006,515,"1006515"
"296",33,36,102,9106,33,"7413",0.0303030303030303,1006,515,"1006515"
"297",26,29,95,8901,26,"7413",0.0384615384615385,1006,515,"1006515"
"298",Inf,Inf,Inf,7891,Inf,"7413",0,1007,515,"1007515"
"299",38,28,107,10379,28,"7537",0.0357142857142857,1007,515,"1007515"
"300",41,31,110,8822,31,"7537",0.032258064516129,1007,515,"1007515"
"301",40,30,109,10649,30,"7537",0.0333333333333333,1007,515,"1007515"
"302",50,40,119,7603,40,"7537",0.025,1007,515,"1007515"
"303",44,35,113,7311,35,"7537",0.0285714285714286,1007,515,"1007515"
"304",48,39,117,8121,39,"7537",0.0256410256410256,1007,515,"1007515"
"305",42,33,111,10096,33,"7537",0.0303030303030303,1007,515,"1007515"
"306",39,30,108,8528,30,"7537",0.0333333333333333,1007,515,"1007515"
"307",36,27,105,10306,27,"7537",0.037037037037037,1007,515,"1007515"
"308",35,26,104,8478,26,"7537",0.0384615384615385,1007,515,"1007515"
"309",33,24,102,9949,24,"7537",0.0416666666666667,1007,515,"1007515"
"310",47,37,116,10848,37,"7537",0.027027027027027,1008,515,"1008515"
"311",49,39,118,10018,39,"7537",0.0256410256410256,1008,515,"1008515"
"312",Inf,Inf,Inf,10521,Inf,"7413",0,1008,515,"1008515"
"313",Inf,Inf,Inf,10645,Inf,"7413",0,1008,515,"1008515"
"314",48,38,117,8676,38,"7537",0.0263157894736842,1008,515,"1008515"
"315",43,33,112,7954,33,"7537",0.0303030303030303,1008,515,"1008515"
"316",42,32,111,9242,32,"7537",0.03125,1008,515,"1008515"
"317",43,33,112,9679,33,"7537",0.0303030303030303,1009,515,"1009515"
"318",Inf,Inf,Inf,8116,Inf,"7413",0,1009,515,"1009515"
"319",Inf,Inf,Inf,8468,Inf,"7413",0,1009,515,"1009515"
"320",Inf,Inf,Inf,8883,Inf,"7413",0,1009,515,"1009515"
"321",Inf,Inf,Inf,10230,Inf,"7413",0,1009,515,"1009515"
"322",Inf,Inf,Inf,9307,Inf,"7413",0,1009,515,"1009515"
"323",Inf,Inf,Inf,9608,Inf,"7413",0,1009,515,"1009515"
"324",Inf,Inf,Inf,10447,Inf,"7413",0,1009,515,"1009515"
"325",45,35,114,8031,35,"7537",0.0285714285714286,1009,515,"1009515"
"326",34,15,103,10924,15,"7537",0.0666666666666667,1010,515,"1010515"
"327",Inf,Inf,Inf,7750,Inf,"7413",0,1010,515,"1010515"
"328",Inf,Inf,Inf,8596,Inf,"7413",0,1010,515,"1010515"
"329",Inf,Inf,Inf,8462,Inf,"7413",0,1010,515,"1010515"
"330",Inf,Inf,Inf,10709,Inf,"7413",0,1010,515,"1010515"
"331",Inf,Inf,Inf,8465,Inf,"7413",0,1010,515,"1010515"
"332",Inf,Inf,Inf,7748,Inf,"7413",0,1010,515,"1010515"
"333",Inf,Inf,Inf,10583,Inf,"7413",0,1010,515,"1010515"
"334",Inf,Inf,Inf,8598,Inf,"7413",0,1010,515,"1010515"
"335",Inf,Inf,Inf,8813,Inf,"7413",0,1010,515,"1010515"
"336",Inf,Inf,Inf,7299,Inf,"7413",0,1010,515,"1010515"
"337",36,26,105,9103,26,"7537",0.0384615384615385,1011,515,"1011515"
"338",33,16,102,9743,16,"7537",0.0625,1011,515,"1011515"
"339",Inf,Inf,Inf,10149,Inf,"7413",0,1011,515,"1011515"
"340",Inf,Inf,Inf,9803,Inf,"7413",0,1011,515,"1011515"
"341",Inf,Inf,Inf,7744,Inf,"7413",0,1011,515,"1011515"
"342",Inf,Inf,Inf,8460,Inf,"7413",0,1011,515,"1011515"
"343",Inf,Inf,Inf,8589,Inf,"7413",0,1011,515,"1011515"
"344",32,17,101,7316,17,"7537",0.0588235294117647,1012,515,"1012515"
"345",Inf,Inf,Inf,7746,Inf,"7413",0,1011,515,"1011515"
"346",Inf,Inf,Inf,10147,Inf,"7413",0,1012,515,"1012515"
"347",Inf,Inf,Inf,9719,Inf,"7413",0,1012,515,"1012515"
"348",Inf,Inf,Inf,9173,Inf,"7413",0,1012,515,"1012515"
"349",28,21,97,10529,21,"7537",0.0476190476190476,1013,515,"1013515"
"350",Inf,Inf,Inf,7653,Inf,"7413",0,1013,515,"1013515"
"351",Inf,Inf,Inf,10087,Inf,"7413",0,1013,515,"1013515"
"352",Inf,Inf,Inf,9089,Inf,"7413",0,1013,515,"1013515"
"353",Inf,Inf,Inf,7946,Inf,"7413",0,1013,515,"1013515"
"354",31,21,100,8201,21,"7537",0.0476190476190476,1014,515,"1014515"
"355",26,28,95,7616,26,"7413",0.0384615384615385,1015,515,"1015515"
"356",27,29,96,8828,27,"7413",0.037037037037037,1016,515,"1016515"
"357",34,15,103,8404,15,"7537",0.0666666666666667,1016,515,"1016515"
"358",8,47,77,10740,8,"7413",0.125,1016,515,"1016515"
