BID,Nearest_FID,N_Metric_dyne,N_Metric_dyn1,N_Metric_dyn2,N_Metric_dyn3,block_M
1000515,7413,0.0,0.0,0.0,0.0,0.319587628865979
1001514,7537,0.721649484536082,0.721649484536082,0.721649484536082,0.721649484536082,0.721649484536082
1001515,7537,0.252577319587629,0.252577319587629,0.252577319587629,0.252577319587629,0.252577319587629
1002514,7537,0.731958762886598,0.731958762886598,0.731958762886598,0.731958762886598,0.731958762886598
1003514,7537,0.987113402061856,-0.987113402061856,-0.987113402061856,-0.987113402061856,0.987113402061856
1003515,7537,0.814432989690722,0.814432989690722,0.814432989690722,0.814432989690722,0.814432989690722
1004515,7537,0.762886597938144,0.762886597938144,0.762886597938144,0.762886597938144,0.762886597938144
1005514,7537,0.987113402061856,0.987113402061856,0.987113402061856,-0.987113402061856,0.987113402061856
1005515,7413,0.0,0.0,0.0,0.0,0.695876288659794
1006514,7537,0.969072164948454,0.969072164948454,0.969072164948454,-0.969072164948454,0.969072164948454
1006515,7537,0.0,0.0,0.0,0.0,0.422680412371134
1007515,7537,0.0,0.0,0.0,0.0,0.0567010309278351
1008514,7537,0.994845360824742,0.994845360824742,0.994845360824742,-0.994845360824742,0.994845360824742
1008515,7537,0.0,0.0,0.0,0.0,0.244845360824742
1008516,9689,0.257731958762887,0.257731958762887,0.257731958762887,0.257731958762887,0.257731958762887
1009515,7537,0.788659793814433,0.788659793814433,0.788659793814433,0.788659793814433,0.788659793814433
1009516,9689,0.0,0.0,0.0,0.0,0.268041237113402
1010514,7537,-0.963917525773196,-0.963917525773196,-0.963917525773196,-0.963917525773196,0.963917525773196
1010515,7537,0.72680412371134,0.72680412371134,0.72680412371134,0.72680412371134,0.72680412371134
1011514,7537,0.536082474226804,-0.536082474226804,-0.536082474226804,0.536082474226804,0.536082474226804
1011515,7537,0.463917525773196,0.463917525773196,0.463917525773196,0.463917525773196,0.463917525773196
1011516,9689,-0.587628865979381,-0.587628865979381,0.587628865979381,0.587628865979381,0.587628865979381
1012514,7537,-0.391752577319588,-0.391752577319588,-0.391752577319588,0.391752577319588,0.391752577319588
1012515,7537,0.0,0.0,0.0,0.0,0.0618556701030928
1012516,9689,-0.360824742268041,-0.360824742268041,-0.360824742268041,0.360824742268041,0.360824742268041
1013514,7537,0.54639175257732,0.54639175257732,0.54639175257732,0.54639175257732,0.54639175257732
1013515,7537,0.298969072164948,0.298969072164948,0.298969072164948,0.298969072164948,0.298969072164948
1013516,9689,-0.690721649484536,-0.690721649484536,0.690721649484536,0.690721649484536,0.690721649484536
1014514,7537,0.948453608247423,-0.948453608247423,-0.948453608247423,-0.948453608247423,0.948453608247423
1014515,7537,0.0,0.0,0.0,0.0,0.672680412371134
1014516,9689,-0.958762886597938,-0.958762886597938,-0.958762886597938,-0.958762886597938,0.958762886597938
1015515,7413,0.0,0.0,0.0,0.0,0.234536082474227
1015516,9689,-0.922680412371134,-0.922680412371134,-0.922680412371134,-0.922680412371134,0.922680412371134
1016514,7537,-0.891752577319588,-0.891752577319588,-0.891752577319588,-0.891752577319588,0.891752577319588
1016515,7413,0.0,0.0,0.0,0.0,0.337628865979381
1016516,9689,0.61340206185567,0.61340206185567,0.61340206185567,0.61340206185567,0.61340206185567
1017514,7537,0.84020618556701,0.84020618556701,0.84020618556701,-0.84020618556701,0.84020618556701
1017515,7413,0.0,0.0,0.0,0.0,0.0257731958762887
1017516,9689,0.809278350515464,0.809278350515464,0.809278350515464,0.809278350515464,0.809278350515464
1018514,7537,0.520618556701031,0.520618556701031,0.520618556701031,0.520618556701031,0.520618556701031
1018515,7413,0.0,0.0,0.0,0.0,0.376288659793814
1018516,9689,0.0,0.0,0.0,0.0,0.139175257731959
1019514,7537,-1.0,-1.0,-1.0,-1.0,1.0
1019515,7413,0.0,0.0,0.0,0.0,0.345360824742268
1019516,9689,0.0,0.0,0.0,0.0,0.0412371134020619
1020514,7537,-0.860824742268041,-0.860824742268041,-0.860824742268041,-0.860824742268041,0.860824742268041
1020515,7413,0.0,0.0,0.0,0.0,0.793814432989691
1020516,9689,0.0,0.0,0.0,0.0,0.56701030927835
1021514,7537,0.742268041237113,0.742268041237113,0.742268041237113,0.742268041237113,0.742268041237113
1021515,7413,0.0,0.0,0.0,0.0,0.77319587628866
1022515,7413,0.0,0.0,0.0,0.0,0.621134020618557
