BID,Nearest_FID,N,M,block_M
1000515,7413,0,0.0,0.0979381443298969
1001514,7537,1,0.927835051546392,0.860824742268041
1001515,7537,1,0.399484536082474,0.597938144329897
1002514,7537,1,0.891752577319588,0.88659793814433
1003514,7537,1,0.989690721649485,0.989690721649485
1003515,7537,1,0.556701030927835,0.77319587628866
1004515,7537,1,0.56701030927835,0.891752577319588
1005514,7537,1,0.979381443298969,0.984536082474227
1005515,7413,0,0.0,0.262886597938144
1006514,7537,1,0.938144329896907,0.93298969072165
1006515,7537,0,0.0,0.195876288659794
1007515,7537,0,0.0,0.0567010309278351
1008514,7537,1,0.95360824742268,0.974226804123711
1008515,7537,0,0.0,0.309278350515464
1008516,9689,1,0.422680412371134,0.438144329896907
1009515,7537,1,0.664948453608247,0.788659793814433
1009516,9689,0,0.0,0.208762886597938
1010514,7537,1,0.994845360824742,0.927835051546392
1010515,7537,1,0.641752577319588,0.798969072164949
1011514,7537,1,0.917525773195876,0.778350515463918
1011515,7537,1,0.469072164948454,0.670103092783505
1011516,9689,1,0.752577319587629,0.84020618556701
1012514,7537,1,0.912371134020619,0.793814432989691
1012515,7537,0,0.0,0.27319587628866
1012516,9689,1,0.701030927835051,0.757731958762887
1013514,7537,1,0.88659793814433,0.871134020618557
1013515,7537,1,0.368556701030928,0.587628865979381
1013516,9689,1,0.804123711340206,0.829896907216495
1014514,7537,1,0.963917525773196,0.917525773195876
1014515,7537,0,0.0,0.283505154639175
1014516,9689,1,0.881443298969072,0.963917525773196
1015515,7413,0,0.0,0.108247422680412
1015516,9689,1,0.871134020618557,0.943298969072165
1016514,7537,1,0.974226804123711,0.948453608247423
1016515,7413,0,0.0,0.0876288659793814
1016516,9689,1,0.695876288659794,0.81701030927835
1017514,7537,1,0.860824742268041,0.835051546391753
1017515,7413,0,0.0,0.0206185567010309
1017516,9689,1,0.778350515463918,0.783505154639175
1018514,7537,1,0.819587628865979,0.809278350515464
1018515,7413,0,0.0,0.190721649484536
1018516,9689,0,0.0,0.103092783505155
1019514,7537,1,1.0,0.979381443298969
1019515,7413,0,0.0,0.15979381443299
1019516,9689,0,0.0,0.0257731958762887
1020514,7537,1,0.958762886597938,0.855670103092783
1020515,7413,0,0.0,0.427835051546392
1020516,9689,0,0.0,0.257731958762887
1021514,7537,1,0.93298969072165,0.902061855670103
1021515,7413,0,0.0,0.378865979381443
1022515,7413,0,0.0,0.335051546391753
1023514,7537,1,0.984536082474227,0.958762886597938
1023515,7413,0,0.0,0.0824742268041237
1024514,7537,1,0.969072164948454,0.907216494845361
1024515,7413,0,0.0,0.304123711340206
1024516,9689,1,0.793814432989691,0.881443298969072
1025514,7537,1,0.943298969072165,0.850515463917526
1025515,7413,0,0.0,0.36340206185567
1025516,9689,1,0.757731958762887,0.752577319587629
1026514,7537,1,0.907216494845361,0.876288659793814
1026515,7413,0,0.0,0.314432989690722
1026516,9689,0,0.0,0.355670103092784
1027515,7413,0,0.0,0.0412371134020619
1027516,9689,0,0.0,0.208762886597938
1028515,7413,0,0.0,0.170103092783505
2000514,7537,1,0.84020618556701,0.81701030927835
2000515,7537,1,0.850515463917526,0.969072164948454
2001514,7537,0,0.0,0.43298969072165
2001515,7537,1,0.845360824742268,0.994845360824742
2002515,7537,1,0.77319587628866,0.896907216494845
2002516,9689,1,0.798969072164949,0.845360824742268
2003514,7537,0,0.0,0.603092783505155
2003515,7537,1,0.783505154639175,0.865979381443299
2003516,9689,1,0.788659793814433,0.912371134020619
2004514,7537,0,0.0,0.592783505154639
2004515,7537,1,0.43298969072165,0.525773195876289
2004516,9689,1,0.855670103092783,0.95360824742268
2005514,7537,0,0.0,0.572164948453608
2005515,7537,1,0.510309278350515,0.45360824742268
2005516,9689,1,0.896907216494845,0.938144329896907
2006515,7413,0,0.0,0.118556701030928
2006516,9689,0,0.0,0.293814432989691
2007515,7413,1,0.304123711340206,0.34020618556701
2007516,9689,1,0.603092783505155,0.548969072164949
2008515,7413,1,0.525773195876289,0.646907216494845
2008516,9689,0,0.0,0.396907216494845
2009514,7537,0,0.0,0.721649484536082
2009515,7413,0,0.0,0.268041237113402
2009516,9689,1,0.427835051546392,0.448453608247423
2010514,7537,0,0.0,0.701030927835051
2010515,7413,0,0.0,0.329896907216495
2010516,9689,0,0.0,0.208762886597938
2011515,7413,0,0.0,0.0927835051546392
2011516,9689,1,0.641752577319588,0.680412371134021
2012515,7413,0,0.0,0.237113402061856
2012516,9689,1,0.324742268041237,0.345360824742268
2013515,7413,0,0.0,0.224226804123711
2013516,9689,1,0.628865979381443,0.742268041237113
2014515,7413,0,0.0,0.208762886597938
2015515,7413,0,0.0,0.288659793814433
2016515,7413,0,0.0,0.350515463917526
2016516,9689,0,0.0,0.319587628865979
2017515,7413,0,0.0,0.185567010309278
2017516,9689,0,0.0,0.0618556701030928
2018515,7413,0,0.0,0.0309278350515464
2018516,9689,0,0.0,0.0463917525773196
2019515,7413,0,0.0,0.463917525773196
2019516,9689,0,0.0,0.164948453608247
2020515,7413,1,0.688144329896907,0.65979381443299
2020516,9689,0,0.0,0.0103092783505155
2021516,9689,0,0.0,0.247422680412371
2022515,7537,1,0.948453608247423,1.0
2022516,9689,1,0.742268041237113,0.72680412371134
2023516,9689,0,0.0,0.252577319587629
2024516,9689,0,0.0,0.077319587628866
2025516,9689,0,0.0,0.231958762886598
2026516,9689,0,0.0,0.144329896907216
2027516,9689,0,0.0,0.0051546391752577
2029516,9689,0,0.0,0.224226804123711
2030516,9689,0,0.0,0.0670103092783505
2034516,7413,0,0.0,0.0154639175257732
2035516,7413,0,0.0,0.0721649484536082
2036516,7413,0,0.0,0.278350515463918
2037516,7413,0,0.0,0.131443298969072
2038516,7413,0,0.0,0.11340206185567
2039516,9689,0,0.0,0.242268041237113
2040516,9689,0,0.0,0.180412371134021
2041516,9689,0,0.0,0.139175257731959
2042516,7413,0,0.0,0.175257731958763
2045516,9689,0,0.0,0.123711340206186
2046516,9689,0,0.0,0.0515463917525773
2047516,7413,0,0.0,0.0360824742268041
2048516,7413,0,0.0,0.131443298969072
2049516,7413,0,0.0,0.324742268041237
2050516,7413,0,0.0,0.154639175257732
2051516,7413,0,0.0,0.149484536082474
2052516,7413,0,0.0,0.298969072164948
3000514,7413,1,0.731958762886598,0.762886597938144
3001514,7413,0,0.0,0.582474226804124
3002514,7413,0,0.0,0.443298969072165
3003514,7413,0,0.0,0.634020618556701
3005514,7413,1,0.902061855670103,0.922680412371134
3006514,7413,0,0.0,0.639175257731959
3007514,7413,0,0.0,0.417525773195876
3010514,7413,0,0.0,0.626288659793814
3011514,7413,0,0.0,0.389175257731959
3012514,7413,0,0.0,0.548969072164949
3013514,7413,0,0.0,0.536082474226804
3014514,7413,0,0.0,0.36340206185567
3015514,7413,0,0.0,0.489690721649485
3016514,7413,0,0.0,0.716494845360825
3017514,7413,0,0.0,0.664948453608247
3018514,7413,0,0.0,0.556701030927835
3019514,7413,0,0.0,0.577319587628866
3020514,7413,0,0.0,0.407216494845361
3021514,7413,0,0.0,0.564432989690722
3025514,7537,1,0.814432989690722,0.690721649484536
3026514,7537,0,0.0,0.708762886597938
3027514,7537,0,0.0,0.378865979381443
3028514,7537,0,0.0,0.474226804123711
3029514,7537,0,0.0,0.479381443298969
3030514,7537,1,0.876288659793814,0.768041237113402
3031514,7537,0,0.0,0.608247422680412
3032514,7537,1,0.865979381443299,0.824742268041237
3033514,7537,1,0.835051546391753,0.747422680412371
3034514,7537,0,0.0,0.5
3036514,7537,1,0.922680412371134,0.804123711340206
3037514,7537,1,0.829896907216495,0.737113402061856
3038514,7537,0,0.0,0.458762886597938
3039514,7537,0,0.0,0.564432989690722
3040514,7413,0,0.0,0.510309278350515
3041514,7413,0,0.0,0.541237113402062
3042514,7413,0,0.0,0.469072164948454
3043514,7413,0,0.0,0.695876288659794
3044514,7413,0,0.0,0.494845360824742
3045514,7413,0,0.0,0.402061855670103
3046514,7413,0,0.0,0.505154639175258
3047514,7413,0,0.0,0.422680412371134
3048514,7413,1,0.824742268041237,0.708762886597938
3049514,7413,0,0.0,0.515463917525773
3050514,7413,0,0.0,0.530927835051546
3051514,7413,0,0.0,0.371134020618557
3052514,7413,0,0.0,0.484536082474227
3054514,7413,0,0.0,0.685567010309278
3056514,7413,0,0.0,0.626288659793814
3057514,7413,0,0.0,0.646907216494845
3058514,7413,0,0.0,0.618556701030928
3059514,7413,0,0.0,0.389175257731959
3060514,7413,0,0.0,0.654639175257732
3061514,7413,0,0.0,0.520618556701031
3062514,7413,0,0.0,0.61340206185567
3063514,7413,0,0.0,0.412371134020619
3064514,7413,0,0.0,0.675257731958763
3066514,7413,0,0.0,0.731958762886598
