BID,Nearest_FID,N,M,block_M
1000515,7413,0,0.0,0.345360824742268
1001514,7537,0,0.0,0.695876288659794
1001515,7537,1,0.402061855670103,0.402061855670103
1002514,7537,0,0.0,0.752577319587629
1003514,7537,0,0.0,0.969072164948454
1003515,7537,1,0.824742268041237,0.907216494845361
1004515,7537,0,0.0,0.974226804123711
1005514,7537,0,0.0,0.961340206185567
1005515,7413,0,0.0,0.701030927835051
1006514,7537,0,0.0,0.922680412371134
1006515,7537,0,0.0,0.458762886597938
1007515,7537,0,0.0,0.0721649484536082
1008514,7537,0,0.0,0.994845360824742
1008515,7537,0,0.0,0.322164948453608
1008516,9689,1,0.298969072164948,0.283505154639175
1009515,7537,1,0.88659793814433,0.881443298969072
1009516,9689,0,0.0,0.247422680412371
1010514,7537,0,0.0,0.855670103092783
1010515,7537,1,0.835051546391753,0.835051546391753
1011514,7537,0,0.0,0.417525773195876
1011515,7537,1,0.618556701030928,0.618556701030928
1011516,9689,0,0.0,0.654639175257732
1012514,7537,0,0.0,0.314432989690722
1012515,7537,0,0.0,0.144329896907216
1012516,9689,0,0.0,0.45360824742268
1013514,7537,0,0.0,0.56701030927835
1013515,7537,1,0.443298969072165,0.448453608247423
1013516,9689,0,0.0,0.768041237113402
1014514,7537,0,0.0,0.876288659793814
1014515,7537,0,0.0,0.664948453608247
1014516,9689,0,0.0,0.989690721649485
1015515,7413,0,0.0,0.262886597938144
1015516,9689,0,0.0,0.961340206185567
1016514,7537,0,0.0,0.819587628865979
1016515,7413,0,0.0,0.350515463917526
1016516,9689,0,0.0,0.711340206185567
1017514,7537,0,0.0,0.809278350515464
1017515,7413,0,0.0,0.0438144329896907
1017516,9689,1,0.829896907216495,0.824742268041237
1018514,7537,0,0.0,0.54639175257732
1018515,7413,0,0.0,0.376288659793814
1018516,9689,0,0.0,0.11340206185567
1019514,7537,0,0.0,0.93298969072165
1019515,7413,0,0.0,0.355670103092784
1019516,9689,0,0.0,0.0438144329896907
1020514,7537,0,0.0,0.747422680412371
1020515,7413,0,0.0,0.721649484536082
1020516,9689,0,0.0,0.510309278350515
1021514,7537,0,0.0,0.731958762886598
1021515,7413,0,0.0,0.688144329896907
1022515,7413,0,0.0,0.551546391752577
1023514,7537,0,0.0,0.871134020618557
1023515,7413,0,0.0,0.0618556701030928
1024514,7537,0,0.0,0.845360824742268
1024515,7413,0,0.0,0.541237113402062
1024516,9689,0,0.0,0.948453608247423
1025514,7537,0,0.0,0.628865979381443
1025515,7413,0,0.0,0.688144329896907
1025516,9689,1,0.855670103092783,0.850515463917526
1026514,7537,0,0.0,0.634020618556701
1026515,7413,0,0.0,0.649484536082474
1026516,9689,0,0.0,0.783505154639175
1027515,7413,0,0.0,0.0979381443298969
1027516,9689,0,0.0,0.278350515463918
1028515,7413,0,0.0,0.520618556701031
2000514,7537,0,0.0,0.672680412371134
2000515,7537,0,0.0,0.912371134020619
2001514,7537,0,0.0,0.221649484536082
2001515,7537,0,0.0,1.0
2002515,7537,0,0.0,0.798969072164949
2002516,9689,0,0.0,0.706185567010309
2003514,7537,0,0.0,0.639175257731959
2003515,7537,0,0.0,0.865979381443299
2003516,9689,0,0.0,0.984536082474227
2004514,7537,0,0.0,0.61340206185567
2004515,7537,1,0.247422680412371,0.27319587628866
2004516,9689,0,0.0,0.891752577319588
2005514,7537,0,0.0,0.592783505154639
2005515,7537,1,0.422680412371134,0.422680412371134
2005516,9689,0,0.0,0.896907216494845
2006515,7413,0,0.0,0.180412371134021
2006516,9689,0,0.0,0.304123711340206
2007515,7413,1,0.134020618556701,0.128865979381443
2007516,9689,1,0.164948453608247,0.164948453608247
2008515,7413,1,0.646907216494845,0.737113402061856
2008516,9689,0,0.0,0.742268041237113
2009514,7537,0,0.0,0.943298969072165
2009515,7413,0,0.0,0.577319587628866
2009516,9689,1,0.139175257731959,0.13659793814433
2010514,7537,0,0.0,0.917525773195876
2010515,7413,0,0.0,0.65979381443299
2010516,9689,0,0.0,0.216494845360825
2011515,7413,0,0.0,0.0824742268041237
2011516,9689,1,0.536082474226804,0.536082474226804
2012515,7413,0,0.0,0.252577319587629
2012516,9689,1,0.0721649484536082,0.0670103092783505
2013515,7413,0,0.0,0.149484536082474
2013516,9689,1,0.623711340206186,0.623711340206186
2014515,7413,0,0.0,0.103092783505155
2015515,7413,0,0.0,0.257731958762887
2016515,7413,0,0.0,0.530927835051546
2016516,9689,0,0.0,0.505154639175258
2017515,7413,0,0.0,0.0515463917525773
2017516,9689,0,0.0,0.077319587628866
2018515,7413,0,0.0,0.0154639175257732
2018516,9689,0,0.0,0.201030927835052
2019515,7413,0,0.0,0.829896907216495
2019516,9689,0,0.0,0.5
2020515,7413,1,0.742268041237113,0.77319587628866
2020516,9689,0,0.0,0.0051546391752577
2021516,9689,0,0.0,0.298969072164948
2022515,7537,0,0.0,0.979381443298969
2022516,9689,1,0.737113402061856,0.716494845360825
2023516,9689,0,0.0,0.603092783505155
2024516,9689,0,0.0,0.22680412371134
2025516,9689,0,0.0,0.556701030927835
2026516,9689,0,0.0,0.469072164948454
2027516,9689,0,0.0,0.0103092783505155
2029516,9689,0,0.0,0.474226804123711
2030516,9689,0,0.0,0.0257731958762887
2034516,7413,0,0.0,0.0206185567010309
2035516,7413,0,0.0,0.234536082474227
2036516,7413,0,0.0,0.672680412371134
