BID,Nearest_FID,N_Metric_dyne,N_Metric_dyn1,N_Metric_dyn2,N_Metric_dyn3,block_M
1000515,7413,0.0,0.0,0.0,0.0,0.141752577319588
1001514,7537,-0.891752577319588,-0.891752577319588,-0.891752577319588,-0.891752577319588,0.891752577319588
1001515,7537,0.458762886597938,0.458762886597938,0.458762886597938,0.458762886597938,0.458762886597938
1002514,7537,-0.88659793814433,-0.88659793814433,-0.88659793814433,-0.88659793814433,0.88659793814433
1003514,7537,-0.994845360824742,-0.994845360824742,-0.994845360824742,-0.994845360824742,0.994845360824742
1003515,7537,0.721649484536082,0.721649484536082,0.721649484536082,-0.721649484536082,0.721649484536082
1004515,7537,0.711340206185567,0.711340206185567,0.711340206185567,-0.711340206185567,0.711340206185567
1005514,7537,-0.989690721649485,-0.989690721649485,-0.989690721649485,-0.989690721649485,0.989690721649485
1005515,7413,0.0,0.0,0.0,0.0,0.371134020618557
1006514,7537,-0.95360824742268,-0.95360824742268,-0.95360824742268,-0.95360824742268,0.95360824742268
1006515,7537,0.0,0.0,0.0,0.0,0.27319587628866
1007515,7537,0.0,0.0,0.0,0.0,0.0309278350515464
1008514,7537,-0.974226804123711,-0.974226804123711,-0.974226804123711,-0.974226804123711,0.974226804123711
1008515,7537,0.0,0.0,0.0,0.0,0.170103092783505
1008516,9689,-0.5,0.5,0.5,0.5,0.5
1009515,7537,0.77319587628866,0.77319587628866,0.77319587628866,-0.77319587628866,0.77319587628866
1009516,9689,0.0,0.0,0.0,0.0,0.216494845360825
1010514,7537,-0.984536082474227,-0.984536082474227,-0.984536082474227,-0.984536082474227,0.984536082474227
1010515,7537,0.742268041237113,0.742268041237113,0.742268041237113,-0.742268041237113,0.742268041237113
1011514,7537,-0.855670103092783,-0.855670103092783,-0.855670103092783,-0.855670103092783,0.855670103092783
1011515,7537,0.587628865979381,0.587628865979381,0.587628865979381,0.587628865979381,0.587628865979381
1011516,9689,-0.747422680412371,-0.747422680412371,-0.747422680412371,0.747422680412371,0.747422680412371
1012514,7537,-0.850515463917526,-0.850515463917526,-0.850515463917526,-0.850515463917526,0.850515463917526
1012515,7537,0.0,0.0,0.0,0.0,0.0463917525773196
1012516,9689,-0.628865979381443,-0.628865979381443,-0.628865979381443,0.628865979381443,0.628865979381443
1013514,7537,-0.871134020618557,-0.871134020618557,-0.871134020618557,-0.871134020618557,0.871134020618557
1013515,7537,0.43298969072165,0.43298969072165,0.43298969072165,0.43298969072165,0.43298969072165
1013516,9689,-0.793814432989691,-0.793814432989691,-0.793814432989691,-0.793814432989691,0.793814432989691
1014514,7537,-0.958762886597938,-0.958762886597938,-0.958762886597938,-0.958762886597938,0.958762886597938
1014515,7537,0.0,0.0,0.0,0.0,0.391752577319588
1014516,9689,-0.938144329896907,-0.938144329896907,-0.938144329896907,-0.938144329896907,0.938144329896907
1015515,7413,0.0,0.0,0.0,0.0,0.108247422680412
1015516,9689,-0.917525773195876,-0.917525773195876,-0.917525773195876,-0.917525773195876,0.917525773195876
1016514,7537,-0.969072164948454,-0.969072164948454,-0.969072164948454,-0.969072164948454,0.969072164948454
1016515,7413,0.0,0.0,0.0,0.0,0.149484536082474
1016516,9689,-0.701030927835051,-0.701030927835051,-0.701030927835051,0.701030927835051,0.701030927835051
1017514,7537,0.876288659793814,-0.876288659793814,-0.876288659793814,-0.876288659793814,0.876288659793814
1017515,7413,0.0,0.0,0.0,0.0,0.0206185567010309
