BID,Nearest_FID,N_Metric_dyne,N_Metric_dyn1,N_Metric_dyn2,N_Metric_dyn3,block_M
1000515,7413,0.0,0.0,0.0,0.0,0.355670103092784
1001514,7537,0.0,0.0,0.0,0.0,0.783505154639175
1001515,7537,0.5,0.5,0.5,0.5,0.5
1002514,7537,0.0,0.0,0.0,0.0,0.835051546391753
1003514,7537,0.0,0.0,0.0,0.0,0.984536082474227
1003515,7537,0.922680412371134,0.922680412371134,0.922680412371134,-0.922680412371134,0.922680412371134
1004515,7537,0.0,0.0,0.0,0.0,0.948453608247423
1005514,7537,0.0,0.0,0.0,0.0,0.974226804123711
1005515,7413,0.0,0.0,0.0,0.0,0.675257731958763
1006514,7537,0.0,0.0,0.0,0.0,0.943298969072165
1006515,7537,0.0,0.0,0.0,0.0,0.417525773195876
1007515,7537,0.0,0.0,0.0,0.0,0.0670103092783505
1008514,7537,0.0,0.0,0.0,0.0,0.989690721649485
1008515,7537,0.0,0.0,0.0,0.0,0.298969072164948
1008516,9689,0.38659793814433,0.38659793814433,0.38659793814433,0.38659793814433,0.38659793814433
1009515,7537,-0.912371134020619,-0.912371134020619,-0.912371134020619,-0.912371134020619,0.912371134020619
1009516,9689,0.0,0.0,0.0,0.0,0.221649484536082
1010514,7537,0.0,0.0,0.0,0.0,0.902061855670103
1010515,7537,-0.88659793814433,-0.88659793814433,-0.88659793814433,-0.88659793814433,0.88659793814433
1011514,7537,0.0,0.0,0.0,0.0,0.577319587628866
1011515,7537,0.701030927835051,-0.701030927835051,0.701030927835051,0.701030927835051,0.701030927835051
1011516,9689,0.0,0.0,0.0,0.0,0.737113402061856
1012514,7537,0.0,0.0,0.0,0.0,0.479381443298969
1012515,7537,0.0,0.0,0.0,0.0,0.144329896907216
1012516,9689,0.0,0.0,0.0,0.0,0.572164948453608
1013514,7537,0.0,0.0,0.0,0.0,0.711340206185567
1013515,7537,0.556701030927835,0.556701030927835,0.556701030927835,0.556701030927835,0.556701030927835
1013516,9689,0.0,0.0,0.0,0.0,0.788659793814433
1014514,7537,0.0,0.0,0.0,0.0,0.907216494845361
1014515,7537,0.0,0.0,0.0,0.0,0.644329896907217
1014516,9689,0.0,0.0,0.0,0.0,0.979381443298969
1015515,7413,0.0,0.0,0.0,0.0,0.260309278350515
1015516,9689,0.0,0.0,0.0,0.0,0.958762886597938
1016514,7537,0.0,0.0,0.0,0.0,0.896907216494845
1016515,7413,0.0,0.0,0.0,0.0,0.360824742268041
1016516,9689,0.0,0.0,0.0,0.0,0.752577319587629
1017514,7537,0.0,0.0,0.0,0.0,0.819587628865979
1017515,7413,0.0,0.0,0.0,0.0,0.0567010309278351
1017516,9689,-0.871134020618557,-0.871134020618557,0.871134020618557,-0.871134020618557,0.871134020618557
1018514,7537,0.0,0.0,0.0,0.0,0.649484536082474
1018515,7413,0.0,0.0,0.0,0.0,0.371134020618557
1018516,9689,0.0,0.0,0.0,0.0,0.134020618556701
1019514,7537,0.0,0.0,0.0,0.0,0.969072164948454
1019515,7413,0.0,0.0,0.0,0.0,0.350515463917526
1019516,9689,0.0,0.0,0.0,0.0,0.0515463917525773
1020514,7537,0.0,0.0,0.0,0.0,0.798969072164949
1020515,7413,0.0,0.0,0.0,0.0,0.65979381443299
1020516,9689,0.0,0.0,0.0,0.0,0.474226804123711
1021514,7537,0.0,0.0,0.0,0.0,0.824742268041237
1021515,7413,0.0,0.0,0.0,0.0,0.634020618556701
1022515,7413,0.0,0.0,0.0,0.0,0.510309278350515
1023514,7537,0.0,0.0,0.0,0.0,0.917525773195876
1023515,7413,0.0,0.0,0.0,0.0,0.0618556701030928
1024514,7537,0.0,0.0,0.0,0.0,0.891752577319588
1024515,7413,0.0,0.0,0.0,0.0,0.525773195876289
