BID,Nearest_FID,N_Metric_dyne,N_Metric_dyn1,N_Metric_dyn2,N_Metric_dyn3,block_M
1000515,7413,0.0,0.0,0.0,0.0,0.154639175257732
1001514,7537,-0.865979381443299,-0.865979381443299,-0.865979381443299,-0.865979381443299,0.865979381443299
1001515,7537,0.262886597938144,0.262886597938144,0.262886597938144,0.262886597938144,0.262886597938144
1002514,7537,0.855670103092783,-0.855670103092783,-0.855670103092783,-0.855670103092783,0.855670103092783
1003514,7537,-0.989690721649485,-0.989690721649485,-0.989690721649485,-0.989690721649485,0.989690721649485
1003515,7537,0.618556701030928,0.618556701030928,0.618556701030928,0.618556701030928,0.618556701030928
1004515,7537,0.587628865979381,0.587628865979381,0.587628865979381,0.587628865979381,0.587628865979381
1005514,7537,-0.994845360824742,-0.994845360824742,-0.994845360824742,-0.994845360824742,0.994845360824742
1005515,7413,0.0,0.0,0.0,0.0,0.412371134020619
1006514,7537,0.95360824742268,-0.95360824742268,-0.95360824742268,-0.95360824742268,0.95360824742268
1006515,7537,0.0,0.0,0.0,0.0,0.304123711340206
1007515,7537,0.0,0.0,0.0,0.0,0.0309278350515464
1008514,7537,-0.979381443298969,-0.979381443298969,-0.979381443298969,-0.979381443298969,0.979381443298969
1008515,7537,0.0,0.0,0.0,0.0,0.180412371134021
1008516,9689,-0.319587628865979,0.319587628865979,0.319587628865979,0.319587628865979,0.319587628865979
1009515,7537,0.667525773195876,0.667525773195876,0.667525773195876,-0.667525773195876,0.667525773195876
1009516,9689,0.0,0.0,0.0,0.0,0.22680412371134
1010514,7537,-0.984536082474227,-0.984536082474227,-0.984536082474227,-0.984536082474227,0.984536082474227
1010515,7537,0.61340206185567,0.61340206185567,0.61340206185567,0.61340206185567,0.61340206185567
1011514,7537,-0.778350515463918,-0.778350515463918,-0.778350515463918,-0.778350515463918,0.778350515463918
1011515,7537,0.391752577319588,0.391752577319588,0.391752577319588,0.391752577319588,0.391752577319588
1011516,9689,-0.603092783505155,-0.603092783505155,-0.603092783505155,0.603092783505155,0.603092783505155
1012514,7537,-0.721649484536082,-0.721649484536082,-0.721649484536082,-0.721649484536082,0.721649484536082
1012515,7537,0.0,0.0,0.0,0.0,0.0463917525773196
1012516,9689,-0.479381443298969,-0.479381443298969,-0.479381443298969,0.479381443298969,0.479381443298969
1013514,7537,-0.731958762886598,-0.731958762886598,-0.731958762886598,-0.731958762886598,0.731958762886598
1013515,7537,0.268041237113402,0.268041237113402,0.268041237113402,0.268041237113402,0.268041237113402
1013516,9689,-0.752577319587629,-0.752577319587629,-0.752577319587629,0.752577319587629,0.752577319587629
1014514,7537,-0.963917525773196,-0.963917525773196,-0.963917525773196,-0.963917525773196,0.963917525773196
1014515,7537,0.0,0.0,0.0,0.0,0.43298969072165
1014516,9689,-0.93298969072165,-0.93298969072165,-0.93298969072165,-0.93298969072165,0.93298969072165
1015515,7413,0.0,0.0,0.0,0.0,0.11340206185567
1015516,9689,-0.922680412371134,-0.922680412371134,-0.922680412371134,-0.922680412371134,0.922680412371134
1016514,7537,-0.958762886597938,-0.958762886597938,-0.958762886597938,-0.958762886597938,0.958762886597938
1016515,7413,0.0,0.0,0.0,0.0,0.15979381443299
1016516,9689,-0.577319587628866,-0.577319587628866,-0.577319587628866,0.577319587628866,0.577319587628866
1017514,7537,0.902061855670103,0.902061855670103,-0.902061855670103,-0.902061855670103,0.902061855670103
1017515,7413,0.0,0.0,0.0,0.0,0.0206185567010309
1017516,9689,-0.768041237113402,-0.768041237113402,-0.768041237113402,-0.768041237113402,0.768041237113402
1018514,7537,0.675257731958763,-0.675257731958763,-0.675257731958763,-0.675257731958763,0.675257731958763
1018515,7413,0.0,0.0,0.0,0.0,0.27319587628866
1018516,9689,0.0,0.0,0.0,0.0,0.108247422680412
1019514,7537,-1.0,-1.0,-1.0,-1.0,1.0
1019515,7413,0.0,0.0,0.0,0.0,0.206185567010309
1019516,9689,0.0,0.0,0.0,0.0,0.0360824742268041
1020514,7537,-0.948453608247423,-0.948453608247423,-0.948453608247423,-0.948453608247423,0.948453608247423
1020515,7413,0.0,0.0,0.0,0.0,0.711340206185567
1020516,9689,0.0,0.0,0.0,0.0,0.381443298969072
1021514,7537,-0.896907216494845,-0.896907216494845,-0.896907216494845,-0.896907216494845,0.896907216494845
1021515,7413,0.0,0.0,0.0,0.0,0.65979381443299
1022515,7413,0.0,0.0,0.0,0.0,0.5
1023514,7537,-0.974226804123711,-0.974226804123711,-0.974226804123711,-0.974226804123711,0.974226804123711
1023515,7413,0.0,0.0,0.0,0.0,0.0721649484536082
